1501,4,4,6
0.11504,-0.11504,-0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,1.7239e-11,-1.7239e-11,-7.274e-12,0,6.8908e-08,-6.8908e-08,-2.9077e-08,0,0.00020649,-0.00020649,-8.7133e-05,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,2.7508e-10,-2.7508e-10,-1.1607e-10,0,5.4943e-07,-5.4943e-07,-2.3184e-07,0,0.00082231,-0.00082231,-0.00034698,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,1.3889e-09,-1.3889e-09,-5.8606e-10,0,1.8481e-06,-1.8481e-06,-7.7984e-07,0,0.001842,-0.001842,-0.00077724,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,4.3779e-09,-4.3779e-09,-1.8473e-09,0,4.3661e-06,-4.3661e-06,-1.8423e-06,0,0.00326,-0.00326,-0.0013756,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,1.066e-08,-1.066e-08,-4.4979e-09,0,8.4991e-06,-8.4991e-06,-3.5863e-06,0,0.005071,-0.005071,-0.0021398,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,2.2045e-08,-2.2045e-08,-9.302e-09,0,1.4637e-05,-1.4637e-05,-6.1764e-06,0,0.0072696,-0.0072696,-0.0030675,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,4.0731e-08,-4.0731e-08,-1.7187e-08,0,2.3166e-05,-2.3166e-05,-9.7751e-06,0,0.0098505,-0.0098505,-0.0041565,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,6.9299e-08,-6.9299e-08,-2.9242e-08,0,3.4464e-05,-3.4464e-05,-1.4542e-05,0,0.012808,-0.012808,-0.0054046,0,12.3,12.3,6.94,2.5,2.5,1.7
0.11504,-0.11504,-0.14286,0,1.1071e-07,-1.1071e-07,-4.6714e-08,0,4.8906e-05,-4.8906e-05,-2.0637e-05,0,0.016138,-0.016138,-0.0068095,0,12.3,12.3,6.94,2.5,2.5,1.7
